StationKey,Type,LocationName,ID,Zip,ZipID,Latitude,Longitude,City,State,Country,AirportRank
EHTA,Station,EHTA,EHTA,1085,ZIP: 1085,42.15371,-72.76958,MONTGOMERY,Massachusetts,United States,null
EHTA,Station,EHTA,EHTA,1086,ZIP: 1086,42.13044,-72.79402,WESTFIELD,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1088,ZIP: 1088,42.39012,-72.6478,WEST HATFIELD,Massachusetts,United States,null
EHTA,Station,EHTA,EHTA,1089,ZIP: 1089,42.12534,-72.65027,WEST SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,EHTA,EHTA,1090,ZIP: 1090,null,null,WEST SPRINGFIELD,null,United States,null
ORHA,Station,FICA,FICA,1092,ZIP: 1092,42.19972,-72.23727,WEST WARREN,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1093,ZIP: 1093,42.43438,-72.65305,WHATELY,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1094,ZIP: 1094,42.35945,-72.13847,WHEELWRIGHT,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1095,ZIP: 1095,42.12764,-72.42993,WILBRAHAM,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1096,ZIP: 1096,42.40418,-72.76819,WILLIAMSBURG,Massachusetts,United States,null
EHTA,Station,EHTA,EHTA,1097,ZIP: 1097,42.17603,-72.8313,WORONOCO,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1098,ZIP: 1098,42.3946,-72.94242,WORTHINGTON,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1101,ZIP: 1101,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1102,ZIP: 1102,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1103,ZIP: 1103,42.104,-72.5921,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1104,ZIP: 1104,42.13404,-72.56679,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1105,ZIP: 1105,42.09917,-72.57899,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1106,ZIP: 1106,42.04791,-72.57176,LONGMEADOW,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1107,ZIP: 1107,42.12129,-72.6055,BRIGHTWOOD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1108,ZIP: 1108,42.08055,-72.55983,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1109,ZIP: 1109,42.11837,-72.54875,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1111,ZIP: 1111,null,null,MASS MUTUAL LIFE INS CO,null,United States,null
EHTA,Station,QCWA,QCWA,1114,ZIP: 1114,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1115,ZIP: 1115,null,null,BAY STATE W TOWER,null,United States,null
EHTA,Station,QCWA,QCWA,1116,ZIP: 1116,null,null,EAST LONGMEADOW,null,United States,null
EHTA,Station,FXMA,FXMA,1118,ZIP: 1118,42.09476,-72.52533,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1119,ZIP: 1119,42.12455,-72.51122,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1128,ZIP: 1128,42.09488,-72.48814,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1129,ZIP: 1129,42.121,-72.48773,SPRINGFIELD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1133,ZIP: 1133,null,null,MONARCH LIFE INSURANCE COMPANY,null,United States,null
EHTA,Station,QCWA,QCWA,1138,ZIP: 1138,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,QCWA,QCWA,1139,ZIP: 1139,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1144,ZIP: 1144,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1151,ZIP: 1151,42.15295,-72.50881,INDIAN ORCHARD,Massachusetts,United States,null
EHTA,Station,FXMA,FXMA,1152,ZIP: 1152,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1195,ZIP: 1195,null,null,SPRINGFIELD,null,United States,null
EHTA,Station,FXMA,FXMA,1199,ZIP: 1199,42.12065,-72.6045,BAY STATE MEDICAL HOSPITAL,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1201,ZIP: 1201,42.44993,-73.27644,PITTSFIELD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1202,ZIP: 1202,null,null,PITTSFIELD,null,United States,null
PSFA,Station,PSFA,PSFA,1203,ZIP: 1203,null,null,PITTSFIELD,null,United States,null
PSFA,Station,PSFA,PSFA,1220,ZIP: 1220,42.62372,-73.11718,ADAMS,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1222,ZIP: 1222,42.05899,-73.32081,ASHLEY FALLS,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1223,ZIP: 1223,42.31176,-73.0994,BECKET,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1224,ZIP: 1224,42.50661,-73.19746,BERKSHIRE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1225,ZIP: 1225,42.56267,-73.15484,CHESHIRE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1226,ZIP: 1226,42.48168,-73.13992,DALTON,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1227,ZIP: 1227,null,null,DALTON,null,United States,null
PSFA,Station,PSFA,PSFA,1229,ZIP: 1229,42.27796,-73.33212,GLENDALE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1230,ZIP: 1230,42.18475,-73.3437,ALFORD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1235,ZIP: 1235,42.42975,-73.07241,HINSDALE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1236,ZIP: 1236,42.26658,-73.3767,HOUSATONIC,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1237,ZIP: 1237,42.54971,-73.26265,HANCOCK,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1238,ZIP: 1238,42.29522,-73.2288,LEE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1240,ZIP: 1240,42.37208,-73.27645,LENOX,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1242,ZIP: 1242,42.33328,-73.24921,LENOX DALE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1243,ZIP: 1243,42.35146,-73.02323,MIDDLEFIELD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1244,ZIP: 1244,42.11608,-73.2627,MILL RIVER,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1245,ZIP: 1245,42.18815,-73.2189,MONTEREY,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1247,ZIP: 1247,42.69547,-73.07997,CLARKSBURG,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1252,ZIP: 1252,null,null,EGREMONT,null,United States,null
PSFA,Station,PSFA,PSFA,1253,ZIP: 1253,42.21187,-73.11616,OTIS,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1254,ZIP: 1254,42.37982,-73.36545,RICHMOND,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1255,ZIP: 1255,42.10834,-73.1229,NEW BOSTON,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1256,ZIP: 1256,42.59628,-73.01957,SAVOY,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1257,ZIP: 1257,42.09701,-73.36886,SHEFFIELD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1258,ZIP: 1258,42.10257,-73.46176,MOUNT WASHINGTON,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1259,ZIP: 1259,42.07553,-73.23564,SOUTHFIELD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1260,ZIP: 1260,42.29587,-73.34517,SOUTH LEE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1262,ZIP: 1262,42.29354,-73.3177,STOCKBRIDGE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1263,ZIP: 1263,null,null,STOCKBRIDGE,null,United States,null
PSFA,Station,PSFA,PSFA,1264,ZIP: 1264,42.23411,-73.19903,LEE,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1265,ZIP: 1265,null,null,WEST CUMMINGTON,null,United States,null
PSFA,Station,PSFA,PSFA,1266,ZIP: 1266,42.308,-73.38408,ALFORD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1267,ZIP: 1267,42.67197,-73.23904,WILLIAMSTOWN,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1270,ZIP: 1270,42.51492,-73.04125,WINDSOR,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1301,ZIP: 1301,42.62406,-72.60401,GREENFIELD,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1302,ZIP: 1302,null,null,GREENFIELD,null,United States,null
BAFA,Station,BAFA,BAFA,1330,ZIP: 1330,42.51377,-72.81395,ASHFIELD,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1331,ZIP: 1331,42.56728,-72.18294,ATHOL,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1337,ZIP: 1337,42.69503,-72.5771,BERNARDSTON,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1338,ZIP: 1338,42.57358,-72.82134,BUCKLAND,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1339,ZIP: 1339,42.60801,-72.89006,CHARLEMONT,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1340,ZIP: 1340,42.6832,-72.71797,COLRAIN,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1341,ZIP: 1341,42.50447,-72.70514,BURKVILLE,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1342,ZIP: 1342,42.54451,-72.60591,DEERFIELD,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1343,ZIP: 1343,42.65444,-72.98109,DRURY,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1344,ZIP: 1344,42.60777,-72.42883,ERVING,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1345,ZIP: 1345,null,null,GRISWOLDVILLE,null,United States,null
PSFA,Station,PSFA,PSFA,1346,ZIP: 1346,42.68892,-72.817,HEATH,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1347,ZIP: 1347,42.56137,-72.51694,LAKE PLEASANT,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1349,ZIP: 1349,42.57271,-72.48332,MILLERS FALLS,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1350,ZIP: 1350,42.72265,-72.98245,MONROE,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1351,ZIP: 1351,42.54281,-72.51905,MONTAGUE,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1354,ZIP: 1354,42.63366,-72.51108,GILL,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1355,ZIP: 1355,42.45289,-72.33044,COOLEYVILLE,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1360,ZIP: 1360,42.67575,-72.44594,NORTHFIELD,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1364,ZIP: 1364,42.61292,-72.29242,BLISSVILLE,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1366,ZIP: 1366,42.48054,-72.18772,PETERSHAM,Massachusetts,United States,null
PSFA,Station,PSFA,PSFA,1367,ZIP: 1367,42.6958,-72.91185,ROWE,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1368,ZIP: 1368,42.68082,-72.18602,ROYALSTON,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1370,ZIP: 1370,42.59655,-72.72864,BAPTIST CORNER,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1372,ZIP: 1372,null,null,ATHOL,null,United States,null
BAFA,Station,BAFA,BAFA,1373,ZIP: 1373,42.47292,-72.61561,SOUTH DEERFIELD,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1374,ZIP: 1374,null,null,SOUTH ROYALSTON,null,United States,null
BAFA,Station,BAFA,BAFA,1375,ZIP: 1375,42.4651,-72.55461,SUNDERLAND,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1376,ZIP: 1376,42.59532,-72.55577,TURNERS FALLS,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1378,ZIP: 1378,42.6748,-72.34581,ORANGE,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1379,ZIP: 1379,42.55286,-72.40253,WENDELL,Massachusetts,United States,null
BAFA,Station,BAFA,BAFA,1380,ZIP: 1380,null,null,WENDELL DEPOT,null,United States,null
ORHA,Station,ORHA,ORHA,1420,ZIP: 1420,42.58578,-71.81662,FITCHBURG,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1430,ZIP: 1430,42.66019,-71.92369,ASHBURNHAM,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1431,ZIP: 1431,42.67652,-71.82322,ASHBY,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1432,ZIP: 1432,42.56469,-71.57135,AYER,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1434,ZIP: 1434,42.53858,-71.6114,AYER,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1436,ZIP: 1436,42.60546,-72.08846,BALDWINVILLE,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1437,ZIP: 1437,null,null,EAST PEPPERELL,null,United States,null
ORHA,Station,FICA,FICA,1438,ZIP: 1438,42.5618,-72.0317,EAST TEMPLETON,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1440,ZIP: 1440,42.58737,-71.98649,GARDNER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1441,ZIP: 1441,null,null,WESTMINSTER,null,United States,null
ORHA,Station,FICA,FICA,1450,ZIP: 1450,42.61368,-71.56141,GROTON,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1452,ZIP: 1452,42.48379,-72.00514,HUBBARDSTON,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1453,ZIP: 1453,42.51864,-71.76138,LEOMINSTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1462,ZIP: 1462,42.58968,-71.7199,LUNENBURG,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1463,ZIP: 1463,42.67127,-71.60426,NORTH PEPPERELL,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1464,ZIP: 1464,42.5733,-71.64836,SHIRLEY,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1465,ZIP: 1465,null,null,SHIRLEY CENTER,null,United States,null
ORHA,Station,FICA,FICA,1466,ZIP: 1466,null,null,SOUTH ASHBURNHAM,null,United States,null
ORHA,Station,FICA,FICA,1468,ZIP: 1468,42.55207,-72.06894,TEMPLETON,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1469,ZIP: 1469,42.66673,-71.69396,TOWNSEND,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1470,ZIP: 1470,null,null,GROTON,null,United States,null
ORHA,Station,FICA,FICA,1471,ZIP: 1471,null,null,GROTON,null,United States,null
ORHA,Station,FICA,FICA,1472,ZIP: 1472,null,null,WEST GROTON,null,United States,null
ORHA,Station,FICA,FICA,1473,ZIP: 1473,42.55122,-71.90266,WESTMINSTER,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1474,ZIP: 1474,42.66784,-71.75221,OLD CITY,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1475,ZIP: 1475,42.66667,-72.04899,WINCHENDON,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1477,ZIP: 1477,null,null,WINCHENDON SPRINGS,null,United States,null
AYEA,Station,LPRA,LPRA,1500,ZIP: 1500,null,null,WESTBOROUGH,null,United States,null
ORHA,Station,ORHA,ORHA,1501,ZIP: 1501,42.19721,-71.84534,AUBURN,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1503,ZIP: 1503,42.38378,-71.63551,BERLIN,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1505,ZIP: 1505,42.35633,-71.72123,BOYLSTON,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1506,ZIP: 1506,42.19365,-72.10442,BROOKFIELD,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1507,ZIP: 1507,42.13509,-71.96803,CHARLTON,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1508,ZIP: 1508,null,null,CHARLTON CITY,null,United States,null
ORHA,Station,ORHA,ORHA,1509,ZIP: 1509,null,null,CHARLTON DEPOT,null,United States,null
ORHA,Station,FICA,FICA,1515,ZIP: 1515,42.20328,-72.0467,EAST BROOKFIELD,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1516,ZIP: 1516,42.05284,-71.75092,DOUGLAS,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1517,ZIP: 1517,null,null,EAST PRINCETON,null,United States,null
ORHA,Station,FICA,FICA,1518,ZIP: 1518,42.12349,-72.11861,FISKDALE,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1520,ZIP: 1520,42.33536,-71.85284,HOLDEN,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1521,ZIP: 1521,42.06012,-72.16592,HOLLAND,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1522,ZIP: 1522,42.38137,-71.86913,JEFFERSON,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1523,ZIP: 1523,42.47971,-71.67844,LANCASTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1524,ZIP: 1524,42.24921,-71.91982,LEICESTER,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1526,ZIP: 1526,null,null,MANCHAUG,null,United States,null
ORHA,Station,ORHA,ORHA,1527,ZIP: 1527,42.19218,-71.77416,EAST MILLBURY,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1530,ZIP: 1530,null,null,MORNINGDALE,null,United States,null
ORHA,Station,FICA,FICA,1531,ZIP: 1531,42.31929,-72.12796,NEW BRAINTREE,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1532,ZIP: 1532,42.32315,-71.64621,NORTHBOROUGH,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1535,ZIP: 1535,42.2695,-72.07795,NORTH BROOKFIELD,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1537,ZIP: 1537,42.16158,-71.89149,NORTH OXFORD,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1538,ZIP: 1538,null,null,NORTH UXBRIDGE,null,United States,null
ORHA,Station,ORHA,ORHA,1539,ZIP: 1539,null,null,OAKDALE,null,United States,null
ORHA,Station,ORHA,ORHA,1540,ZIP: 1540,42.11634,-71.85733,OXFORD,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1541,ZIP: 1541,42.45649,-71.88128,PRINCETON,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1542,ZIP: 1542,42.20185,-71.91079,ROCHDALE,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1543,ZIP: 1543,42.38481,-71.96726,NORTH RUTLAND,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1545,ZIP: 1545,42.28423,-71.71554,EDGEMERE,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1546,ZIP: 1546,null,null,SHREWSBURY,null,United States,null
AYEA,Station,BBFA,BBFA,1549,ZIP: 1549,null,null,SOUTH BERLIN,null,United States,null
ORHA,Station,FICA,FICA,1550,ZIP: 1550,42.06039,-72.03377,SANDERSDALE,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1561,ZIP: 1561,42.44394,-71.68551,SOUTH LANCASTER,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1562,ZIP: 1562,42.24715,-71.99189,LAMBS GROVE,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1564,ZIP: 1564,42.44124,-71.77297,STERLING,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1565,ZIP: 1565,null,null,STERLING JUNCTION,null,United States,null
ORHA,Station,FICA,FICA,1566,ZIP: 1566,42.1024,-72.08116,STURBRIDGE,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1570,ZIP: 1570,42.05206,-71.8485,DUDLEY HILL,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1571,ZIP: 1571,42.05501,-71.93519,DUDLEY,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1580,ZIP: 1580,null,null,WESTBOROUGH,null,United States,null
AYEA,Station,BBFA,BBFA,1581,ZIP: 1581,42.26816,-71.61402,WESTBOROUGH,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1582,ZIP: 1582,null,null,WESTBOROUGH,null,United States,null
ORHA,Station,ORHA,ORHA,1583,ZIP: 1583,42.37025,-71.78499,BOYLSTON,Massachusetts,United States,null
ORHA,Station,FICA,FICA,1585,ZIP: 1585,42.24153,-72.16193,WEST BROOKFIELD,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1586,ZIP: 1586,null,null,MILLBURY,null,United States,null
ORHA,Station,ORHA,ORHA,1587,ZIP: 1587,null,null,UPTON,null,United States,null
ORHA,Station,ORHA,ORHA,1590,ZIP: 1590,42.13395,-71.75087,SUTTON,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1601,ZIP: 1601,null,null,WORCESTER,null,United States,null
ORHA,Station,ORHA,ORHA,1602,ZIP: 1602,42.27225,-71.84952,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1603,ZIP: 1603,42.24407,-71.84445,WEBSTER SQUARE,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1604,ZIP: 1604,42.25151,-71.76772,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1605,ZIP: 1605,42.28947,-71.78751,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1606,ZIP: 1606,42.31444,-71.79556,GREENDALE,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1607,ZIP: 1607,42.22747,-71.78872,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1608,ZIP: 1608,42.26187,-71.80159,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1609,ZIP: 1609,42.28645,-71.82895,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1610,ZIP: 1610,42.24674,-71.80967,WORCESTER,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1611,ZIP: 1611,42.2383,-71.87725,CHERRY VALLEY,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1612,ZIP: 1612,42.31035,-71.93077,PAXTON,Massachusetts,United States,null
ORHA,Station,ORHA,ORHA,1613,ZIP: 1613,null,null,WORCESTER,null,United States,null
ORHA,Station,ORHA,ORHA,1614,ZIP: 1614,null,null,WORCESTER,null,United States,null
ORHA,Station,ORHA,ORHA,1615,ZIP: 1615,null,null,WORCESTER,null,United States,null
ORHA,Station,ORHA,ORHA,1653,ZIP: 1653,null,null,WORCESTER,null,United States,null
ORHA,Station,ORHA,ORHA,1654,ZIP: 1654,null,null,WORCESTER,null,United States,null
ORHA,Station,ORHA,ORHA,1655,ZIP: 1655,null,null,WORCESTER,null,United States,null
AYEA,Station,QDAA,QDAA,1700,ZIP: 1700,null,null,MARLBOROUGH,null,United States,null
AYEA,Station,KCRA,KCRA,1701,ZIP: 1701,42.32174,-71.43817,FRAMINGHAM,Massachusetts,United States,null
AYEA,Station,KCRA,KCRA,1702,ZIP: 1702,42.28217,-71.43387,FRAMINGHAM,Massachusetts,United States,null
AYEA,Station,KCRA,KCRA,1703,ZIP: 1703,null,null,FRAMINGHAM,null,United States,null
AYEA,Station,KCRA,KCRA,1704,ZIP: 1704,null,null,FRAMINGHAM,null,United States,null
AYEA,Station,KCRA,KCRA,1705,ZIP: 1705,null,null,FRAMINGHAM,null,United States,null
AYEA,Station,AYEA,AYEA,1718,ZIP: 1718,42.51978,-71.42928,ACTON,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1719,ZIP: 1719,42.48836,-71.51782,ACTON,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1720,ZIP: 1720,42.48416,-71.43805,ACTON,Massachusetts,United States,null
AYEA,Station,KCRA,KCRA,1721,ZIP: 1721,42.25729,-71.46866,ASHLAND,Massachusetts,United States,null
BEDA,Station,BEDA,BEDA,1730,ZIP: 1730,42.49697,-71.27833,BEDFORD,Massachusetts,United States,null
BEDA,Station,BEDA,BEDA,1731,ZIP: 1731,42.45675,-71.27952,BEDFORD,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1740,ZIP: 1740,42.43616,-71.60728,BOLTON,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1741,ZIP: 1741,42.53001,-71.35128,CARLISLE,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1742,ZIP: 1742,42.46225,-71.36424,CONCORD,Massachusetts,United States,null
AYEA,Station,KCRA,KCRA,1745,ZIP: 1745,42.29183,-71.50108,FAYVILLE,Massachusetts,United States,null
AYEA,Station,KCRA,KCRA,1746,ZIP: 1746,42.19777,-71.44497,HOLLISTON,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1747,ZIP: 1747,42.12481,-71.5351,HOPEDALE,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1748,ZIP: 1748,42.2255,-71.53779,HOPKINTON,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1752,ZIP: 1752,42.3494,-71.54681,MARLBOROUGH,Massachusetts,United States,null
AYEA,Station,AYEA,AYEA,1754,ZIP: 1754,42.4264,-71.45612,MAYNARD,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1756,ZIP: 1756,42.09303,-71.5515,MENDON,Massachusetts,United States,null
AYEA,Station,BBFA,BBFA,1757,ZIP: 1757,42.15678,-71.51911,MILFORD,Massachusetts,United States,null
AYEA,Station,KCRA,KCRA,1760,ZIP: 1760,42.28435,-71.34981,NATICK,Massachusetts,United States,null
